cluster,bio3,bio15,bio1,bio2,bio7,bio12,gsl,bio4,bio8,bio5,bio10,bio11,bio19,bio9,bio13,bio16,bio18,bio14,bio17,bio6,lat,lon,td_mean,td_std,agbd,mean_abd,std_abd,score,bw,fold_1000km
2755,0.41245454545454546,77.16363636363637,10.668181818181836,9.554545454545455,23.254545454545458,2099.2727272727275,338.6363636363636,474.4272727272728,5.668181818181856,25.104545454545484,17.213636363636397,5.168181818181856,1026.9454545454546,17.213636363636397,413.70000000000005,1070.2181818181818,68.14545454545456,11.00909090909091,68.14545454545456,1.8500000000000332,42.429987417986304,-123.90499999999996,47008.33475622347,5165.470851083442,1234.932916095652,123452547.68844695,719405.2116145972,-5.182544716831429,0.4863877781410439,32
2756,0.357,14.5,17.950000000000045,10.200000000000001,28.5,1482.3000000000002,365.0,686.9000000000001,10.450000000000045,32.35000000000002,26.450000000000045,8.750000000000057,421.40000000000003,18.450000000000045,149.9,430.3,355.40000000000003,90.5,303.90000000000003,3.8500000000000227,32.40999998931204,-89.10999999999999,54315.40068974549,7.275957614183426e-12,12.344241245495562,1234759.8339340962,2387.955812754239,-3.103795113678337,0.33196955432113145,80
2757,0.29320512820512823,26.65897435897436,3.8987179487179695,8.423076923076923,28.653846153846153,1956.6871794871795,159.71794871794873,715.6794871794872,9.76794871794876,18.188461538461567,13.098717948717987,-5.301282051282019,303.9923076923077,-4.657692307692273,222.84102564102568,603.4230769230769,551.5820512820513,85.7871794871795,303.5282051282051,-10.465384615384586,46.52746665104404,8.7325,41524.675641886875,6293.68174189563,239.81382708558866,23979998.804594286,88604.37006888857,-6.543624248790804,0.50141855943036,5
2758,0.3187571428571429,32.285714285714285,0.49571428571433024,9.694285714285714,30.382857142857144,1445.2657142857145,112.21428571428571,728.9485714285714,9.650000000000032,15.111428571428606,9.650000000000032,-9.119999999999962,234.47857142857143,-7.518571428571397,182.3557142857143,524.7142857142857,524.7142857142857,65.74857142857144,227.99714285714288,-15.271428571428538,46.65992946224108,9.825,20317.575536413195,21443.073530148515,108.75950291275448,10920357.685567992,181752.87781289438,-12.027993692887687,0.3488300497373084,5
2759,0.3078461538461538,31.065384615384616,0.7576923076923487,9.261538461538462,30.01923076923077,1835.1038461538462,115.92307692307692,722.1153846153846,9.457692307692337,15.257692307692349,9.957692307692337,-8.742307692307651,264.9307692307693,-7.161538461538448,207.33076923076925,614.4307692307692,602.9923076923077,70.88461538461539,262.4384615384615,-14.76153846153842,46.544988856506585,9.4,36632.46728423953,17874.813747487056,203.9949351012132,20385216.113248855,169068.04506062396,-3.840789675618437,0.6058709445166008,5
2761,0.35380555555555554,50.78611111111112,5.7277777777778045,9.077777777777778,25.641666666666666,2687.427777777778,182.08333333333334,554.7805555555556,-0.38888888888885575,20.905555555555583,13.136111111111154,-0.6833333333332945,950.5277777777778,13.113888888888926,431.68055555555554,1142.4361111111111,262.6722222222222,64.14166666666668,261.25,-4.73611111111108,48.44532658477514,-121.844,54383.56593426387,4173.221994641189,750.3615690388998,75062172.28196183,416544.6061309412,-5.921948464784985,0.35350595824282305,32
2762,0.2419285714285714,26.426190476190477,6.702380952380989,9.007142857142858,37.19047619047619,861.304761904762,208.38095238095238,953.9190476190475,15.047619047619085,25.54761904761908,18.726190476190524,-5.821428571428529,146.2095238095238,-4.866666666666648,96.77380952380952,280.65714285714284,262.12142857142857,40.21190476190476,137.79523809523812,-11.642857142857112,44.734961882101175,-84.71124999999999,29998.872625106247,14314.093443456717,243.39517728450699,24345408.708998624,86196.54101025319,-5.716016907384077,0.2719372828538188,61
2764,0.3179230769230769,63.0,6.588461538461559,5.769230769230769,18.115384615384617,2681.8076923076924,293.9230769230769,406.20000000000005,2.4423076923077143,17.83461538461542,12.173076923076971,1.9653846153846293,1121.8384615384616,11.865384615384638,439.2846153846154,1265.8153846153846,195.77692307692308,51.96923076923077,188.85384615384615,-0.280769230769194,47.95477031845697,-123.725,59149.10720408769,1403.0366811463568,1621.0588216154856,161875776.45750934,682436.7714578169,-3.8253811234484245,0.6607064331891548,32
2765,0.318875,16.6475,9.812500000000034,8.21625,25.765000000000004,1201.1675,357.5125,641.9125,17.703750000000035,23.04250000000004,18.122500000000034,1.5925000000000253,259.32250000000005,3.6075000000000257,122.85375000000002,362.82375,362.47125,74.4325,245.04749999999999,-2.7224999999999513,47.32496966178788,7.987000000000001,19761.447181758303,15904.467428889551,95.55143027893246,9558310.270064777,53967.6863494523,-13.986956869421377,0.3855903075455395,5
2766,0.32213924050632914,21.788607594936707,7.303164556962051,8.205063291139242,25.522784810126584,1854.4708860759495,244.37974683544303,638.3455696202532,15.536075949367122,20.08417721518991,15.536075949367122,-0.861392405063256,370.3050632911393,-0.3702531645569311,208.06708860759497,610.5037974683545,610.5037974683545,113.29367088607596,368.58734177215194,-5.438607594936681,46.92438686990799,8.266666666666667,29292.98879595361,22846.113582248156,134.7390647996536,13454228.136027198,78900.77442664825,-12.275104413981097,0.2576098805677313,5
2767,0.33524615384615386,11.856923076923078,7.572307692307725,8.253846153846155,24.62769230769231,1425.1707692307693,258.2153846153846,600.1038461538461,13.856923076923106,20.282307692307725,15.440000000000039,0.0292307692308043,332.92692307692306,3.3700000000000383,142.08307692307693,398.9069230769231,389.1161538461539,94.8446153846154,305.8269230769231,-4.345384615384581,47.26044109823287,7.315999999999999,32781.49275371836,24715.339326278325,177.33969030275205,17729447.75759744,92723.02768445411,-22.456553235197482,0.3067836671261442,5
2768,0.32164615384615386,23.350769230769234,1.959230769230807,9.39076923076923,29.164615384615384,1637.8661538461538,121.92307692307692,704.6323076923078,10.717692307692344,16.26538461538465,10.871538461538497,-7.282307692307657,305.8784615384616,-5.7761538461538136,187.4923076923077,537.0292307692308,534.4184615384617,90.64923076923077,304.3646153846154,-12.899230769230734,46.75998899982841,9.145714285714284,21364.67779619355,17564.34503985067,155.92820876457642,15634599.193984801,117730.74300306369,-10.707545371043853,0.29066228534215327,5
2769,0.3771538461538462,50.9923076923077,9.696153846153873,9.215384615384616,24.361538461538462,1800.523076923077,364.84615384615387,502.03846153846155,3.9423076923077187,24.29615384615387,16.188461538461567,3.573076923076957,654.8538461538462,16.188461538461567,282.1769230769231,765.7461538461539,165.10000000000002,35.48461538461539,155.51538461538465,-0.06538461538459964,46.84964661937811,-122.45,54019.91278932929,5502.637188416847,663.7857893633576,66399737.11263962,234743.5555218407,-3.9680148442190513,0.49381627648824633,32
2770,0.18723076923076926,63.21025641025642,4.4141025641026115,7.707692307692308,41.148717948717945,661.6512820512821,192.51282051282053,1175.576923076923,18.929487179487197,24.708974358974384,18.929487179487197,-11.439743589743577,47.6,-11.439743589743577,113.11025641025641,305.25897435897434,305.25897435897434,13.74102564102564,47.6,-16.439743589743564,47.59618940631064,-95.39,3384.1272339151856,2160.1853605248043,13.536277273644904,1347518.5149076215,22633.16658336215,-5.683899704530091,0.3927413253634815,61
2771,0.33326530612244903,19.45714285714286,8.356122448979626,8.589795918367347,25.810204081632655,1510.1244897959184,272.6326530612245,637.5918367346939,16.23367346938779,21.40918367346943,16.62551020408167,0.16632653061227692,306.234693877551,1.2336734693877873,160.5387755102041,475.65510204081636,475.2877551020409,89.33469387755103,298.60204081632656,-4.4010204081632285,46.98992396857134,7.699999999999999,32502.890564652185,17343.194444438224,208.04594127220133,20833632.46630481,87398.72981058015,-8.40315684897655,0.3363675947326197,5
2772,0.3459180327868852,25.796721311475412,5.425409836065603,9.16065573770492,26.462295081967213,1698.4147540983606,190.9344262295082,644.3639344262295,13.725409836065605,18.594262295081997,13.725409836065605,-2.8729508196720985,319.7573770491803,-1.9188524590163545,194.7704918032787,576.1672131147542,576.1672131147542,93.61967213114754,313.89180327868854,-7.8680327868852125,46.72831214977669,7.511666666666666,40620.175409402036,19232.856492245508,210.30340396662078,21001318.078572325,80863.47629009125,-8.015608235528086,0.3234921687251656,5
2773,0.36200000000000004,16.900000000000002,18.850000000000023,10.3,28.3,1370.7,365.0,672.0,11.650000000000034,33.150000000000034,27.150000000000034,9.950000000000045,395.8,19.450000000000045,146.8,407.90000000000003,347.6,78.5,275.3,4.850000000000023,31.83399998902813,-88.16999999999999,55258.120171029834,7.275957614183426e-12,169.1335339347661,17008722.21047183,289957.6944560843,-15.40920277716082,0.8229729892511934,80
2774,0.363,16.900000000000002,18.850000000000023,10.3,28.3,1372.3000000000002,365.0,669.4000000000001,11.650000000000034,33.150000000000034,27.150000000000034,9.950000000000045,396.0,19.450000000000045,147.0,408.20000000000005,348.40000000000003,78.7,275.40000000000003,4.850000000000023,31.84199998903201,-88.16799999999999,47959.75475324042,0.0,378.18695818046854,37884292.511477694,670345.7460442401,-8.339027409961457,0.9800204317407044,80
2775,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.85499998903836,-88.15999999999998,38497.51079681481,1.4551915228366852e-11,115.63260892260459,11546258.16610059,145570.83392223463,-17.52596977725048,0.6546262777670415,80
2776,0.364,16.8,18.850000000000023,10.3,28.300000000000004,1392.0,365.0,669.4000000000001,11.650000000000034,33.150000000000034,27.150000000000034,9.950000000000045,402.30000000000007,19.450000000000045,149.1,414.5,351.80000000000007,79.70000000000002,280.1,4.850000000000023,31.81799998902032,-88.19899999999998,52864.64999621388,0.0,262.79804968255365,26290847.650945704,376280.67556274455,-5.306916427094975,0.4803388900585801,80
2777,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.856999989039338,-88.15999999999998,38497.510796814815,7.275957614183426e-12,89.1333755454186,8921843.663485954,319111.010031563,-32.29291310780552,0.5541305439637098,80
2778,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.299999999999997,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.856999989039338,-88.15899999999999,38497.51079681481,1.4551915228366852e-11,125.60599126163655,12527526.800568337,178397.61513165958,-19.56037239845982,0.5888958782596847,80
2779,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.856999989039338,-88.16199999999999,38497.51079681481,1.4551915228366852e-11,156.56130554788612,15648502.037378555,174574.71784343137,-17.818688512776742,0.589226010399367,80
2780,0.36200000000000004,16.8,18.850000000000023,10.3,28.3,1403.5,365.0,670.9000000000002,11.650000000000034,33.150000000000034,27.150000000000034,9.950000000000045,405.8,19.450000000000045,150.20000000000002,417.90000000000003,354.6,80.2,282.6,4.850000000000023,31.81099998901692,-88.19899999999998,52109.568528537486,2.1827872842550278e-11,226.5139303877899,22681346.28930684,451055.92029234587,-7.231607455833483,0.8978164465079297,80
2781,0.36400000000000005,16.7,18.850000000000023,10.3,28.3,1411.1,365.0,669.5,11.650000000000034,33.150000000000034,27.150000000000038,9.950000000000045,408.0,19.450000000000045,151.1,420.20000000000005,356.20000000000005,80.7,284.2,4.850000000000023,31.81399998370954,-88.20299999999999,51268.22693509204,7.275957614183426e-12,802.4227680302338,80524404.50296395,3724312.491516403,-12.281064000310447,1.4571755370580373,80
2782,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.7000000000001,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.852999989037425,-88.163,38497.510796814815,7.275957614183426e-12,102.38470255915298,10226988.920776416,61417.7046992039,-12.48618245717281,0.4797204565344832,80
2783,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.852999989037425,-88.16199999999999,38497.510796814815,7.275957614183426e-12,146.45817803861235,14648775.735136371,310428.009893208,-29.710686663812897,0.5635497855191096,80
2784,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000034,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.853999989037856,-88.16199999999999,38497.51079681481,1.4551915228366852e-11,227.34015717602188,22753593.388957284,243311.95090827267,-17.06693947129481,0.8626736922340008,80
2785,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000038,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.853999989037856,-88.161,38497.51079681481,1.4551915228366852e-11,85.66706995004635,8563242.37569082,58841.45360835906,-21.21121272969057,0.29589206900695497,80
2786,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.3,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.150000000000038,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.85799998903983,-88.16199999999999,38497.510796814815,7.275957614183426e-12,187.68381706443424,18887627.80427872,332465.47564533295,-14.657239137214514,0.8796963161308868,80
2787,0.36400000000000005,16.900000000000002,18.850000000000023,10.3,28.299999999999997,1377.7,365.0,671.8000000000001,11.550000000000011,33.150000000000034,27.15000000000003,9.850000000000023,397.40000000000003,19.450000000000045,147.6,409.70000000000005,350.0,79.10000000000001,276.40000000000003,4.850000000000023,31.85799998903983,-88.163,38497.51079681481,1.4551915228366852e-11,116.66356644363074,11622909.282167751,232791.52910515107,-19.559076860756054,0.7870256481720399,80
2788,0.20681481481481484,25.340740740740742,4.9092592592593,7.829629629629631,37.74074074074074,925.1407407407407,182.55555555555554,1007.4925925925927,16.694444444444496,24.042592592592637,17.53518518518521,-8.249999999999966,177.37777777777777,-6.49444444444439,104.7,293.93333333333334,282.73703703703706,45.11851851851852,154.59259259259258,-13.698148148148109,46.859860248854254,-88.61999999999999,53010.57525308268,9765.117834588602,764.3399156667588,76372289.80795926,137185.03293084726,-2.815118319869929,0.20087349568548163,61
2789,0.353,15.8,18.450000000000045,10.3,29.1,1355.0,365.0,707.5,10.750000000000057,32.950000000000045,27.150000000000034,9.050000000000011,392.6,23.55000000000001,139.3,406.40000000000003,324.20000000000005,81.4,271.2,3.8500000000000227,32.53699998937525,-87.804,37305.11947732253,2.1827872842550278e-11,120.40369175605346,12022952.596856086,163354.08139175,-14.883573842413005,0.7409297772348127,80
